"id","date","bank_category","bank_name","atms_crms_onsite","atms_crms_offsite","pos","micro_atms","bharat_qr","upi_qr","credit_cards","debit_cards","cc_pay_trns_at_pos_vol","cc_pay_trns_at_pos_val","cc_pay_trns_online_vol","cc_pay_trns_online_val","cc_pay_trns_other_vol","cc_pay_trns_other_val","cc_cash_withdraw_atm_val","cc_cash_withdraw_atm_vol","dc_pay_trns_at_pos_vol","dc_pay_trns_at_pos_val","dc_pay_trns_online_vol","dc_pay_trns_online_val","dc_pay_trns_other_vol","dc_pay_trns_other_val","dc_cash_withdraw_atm_val","dc_cash_withdraw_atm_vol","dc_cash_withdraw_pos_val","dc_cash_withdraw_pos_vol"
1184,"2023-10-01","Foreign Banks","SBM Bank India",0.0,0.0,0.0,2050.0,0.0,0.0,972776.0,734483.0,387917.0,472346.8,670738.0,962529.69,0.0,0.0,2428.0,5774.01,14636.0,30000.75,13863.0,53114.98,0.0,0.0,180800.0,313929.29,0.0,0.0
1185,"2023-10-01","Small Finance Banks","Shivalik Small Finance Bank",27.0,0.0,0.0,0.0,0.0,0.0,0.0,82588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375.0,12534.25,4244.0,17443.77,0.0,0.0,37107.0,195620.1,0.0,0.0
1186,"2023-10-01","Private Sector Banks","South Indian Bank",892.0,420.0,15917.0,0.0,7802.0,85442.0,343731.0,3854521.0,762029.0,2615181.9,748869.0,5231925.13,0.0,0.0,0.0,0.0,1325568.0,2857630.15,226880.0,867888.45,0.0,0.0,3054360.0,14140482.44,0.0,0.0
1187,"2023-10-01","Foreign Banks","Standard Chartered Bank",101.0,64.0,0.0,0.0,0.0,0.0,1019544.0,1116228.0,1311745.0,4073387.53,1329100.0,6072610.77,0.0,0.0,2275.0,13840.64,674774.0,1608615.67,87536.0,515718.43,31.0,698.2,767260.0,3747104.41,0.0,0.0
1188,"2023-10-01","Public Sector Banks","State Bank of India",25629.0,39389.0,1234687.0,54235.0,827443.0,3165588.0,18067139.0,252794722.0,28031535.0,98331879.05,27103421.0,255728269.7,0.0,0.0,137252.0,530941.81,42557623.0,98721572.01,12993567.0,37801483.83,1539.0,22392.18,186706471.0,936941000.0,28301.0,26885.38
1189,"2023-10-01","Small Finance Banks","Suryoday Small Finance Bank",0.0,0.0,0.0,67.0,0.0,0.0,0.0,696552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28708.0,34391.28,699.0,2449.73,0.0,0.0,310297.0,961286.93,0.0,0.0
1190,"2023-10-01","Private Sector Banks","Tamilnad Mercantile Bank",490.0,663.0,1984.0,0.0,0.0,110380.0,32715.0,2282921.0,48395.0,209481.72,17753.0,108929.4,0.0,0.0,2178.0,8376.36,396043.0,997618.21,66916.0,153840.21,92.0,262.64,5120203.0,21432462.3,0.0,0.0
1191,"2023-10-01","Public Sector Banks","UCO Bank",2250.0,233.0,11137.0,3568.0,804.0,900686.0,0.0,12739420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578160.0,3528071.77,340137.0,956386.83,936.0,16709.24,7255537.0,32976352.1,690.0,668.73
1192,"2023-10-01","Small Finance Banks","Ujjivan Small Finance Bank",553.0,4.0,0.0,0.0,0.0,540441.0,0.0,9665815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248205.0,431759.65,90270.0,228151.6,0.0,0.0,3702376.0,15883934.3,52.0,35.4
1193,"2023-10-01","Public Sector Banks","Union Bank of India",7847.0,2230.0,39902.0,8016.0,207148.0,279417.0,772992.0,53347475.0,781607.0,3195524.5,1008934.0,2706987.24,0.0,0.0,23521.0,119432.33,6271175.0,13038828.46,3056245.0,6452826.97,2717.0,10610.43,46519791.0,143268862.9,12242.0,10937.89
1194,"2023-10-01","Small Finance Banks","Unity Small Finance Bank",231.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.02,0.0,0.0,21.0,57.7,0.0,0.0
1195,"2023-10-01","Small Finance Banks","Utkarsh Small Finance Bank",307.0,7.0,0.0,566.0,0.0,30831.0,99.0,1763248.0,92.0,374.99,67.0,458.02,0.0,0.0,0.0,0.0,38475.0,76778.01,11655.0,27882.99,15.0,115.25,373025.0,1600493.68,0.0,0.0
1196,"2023-10-01","Foreign Banks","Woori Bank",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3082.0,10913.52,1335.0,4442.47,0.0,0.0,779.0,5303.0,0.0,0.0
1197,"2023-10-01","Private Sector Banks","Yes Bank",1126.0,171.0,73325.0,91616.0,403468.0,162494208.0,1686003.0,4908619.0,3191194.0,9496016.26,1056812.0,11297736.45,0.0,0.0,20146.0,93256.5,841090.0,2019247.19,282439.0,1116264.61,52.0,1003.36,2986291.0,13726190.97,309.0,309.1
1198,"2023-11-01","Small Finance Banks","AU Small Finance Bank",493.0,2.0,0.0,392.0,0.0,1120133.0,781173.0,2832277.0,960742.0,5888899.78,1212998.0,9902968.94,890.0,517.27,4872.0,28176.7,198497.0,595311.6,268278.0,1033832.73,267.0,4052.88,1052158.0,7035869.15,447.0,450.5
1199,"2023-11-01","Payment Banks","Airtel Payments Bank",0.0,0.0,0.0,103803.0,0.0,3490565.0,0.0,7342325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6171.0,10679.67,188232.0,254855.24,0.0,0.0,56723.0,266658.65,0.0,0.0
1200,"2023-11-01","Foreign Banks","American Express",0.0,0.0,52437.0,0.0,0.0,0.0,1356020.0,0.0,1248731.0,11181549.62,3346612.0,30009337.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,"2023-11-01","Private Sector Banks","Axis Bank",6065.0,9817.0,1592257.0,728.0,707830.0,71518349.0,13437470.0,33727730.0,26673678.0,82832670.08,21634483.0,102995751.1,0.0,0.0,83079.0,377430.23,6823228.0,21484980.15,2904424.0,13520890.2,14858.0,378959.81,20140478.0,128323883.9,0.0,0.0
1202,"2023-11-01","Private Sector Banks","Bandhan Bank",433.0,5.0,48193.0,0.0,0.0,0.0,0.0,5802074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310982.0,1021903.37,124352.0,420297.01,0.0,0.0,2279917.0,12341944.73,3600.0,3577.3
1203,"2023-11-01","Foreign Banks","Bank of America",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,"2023-11-01","Public Sector Banks","Bank of Baroda",8444.0,2564.0,32865.0,45071.0,11208.0,1472139.0,2183629.0,92992617.0,2393488.0,8765422.2,2337803.0,14420620.66,0.0,0.0,16696.0,78885.8,4637322.0,10980198.55,857973.0,3391134.9,10.0,14.72,25378506.0,124180193.0,481.0,478.28
1205,"2023-11-01","Public Sector Banks","Bank of India",5327.0,2901.0,43141.0,17731.0,0.0,915853.0,72537.0,48665137.0,148764.0,563301.04,62399.0,262707.83,0.0,0.0,9371.0,57663.64,3349053.0,7168896.34,1065412.0,1669060.66,0.0,0.0,17157100.0,70626117.07,2548.0,2542.57
1206,"2023-11-01","Public Sector Banks","Bank of Maharashtra",1995.0,361.0,1786.0,1908.0,355014.0,1214061.0,33103.0,13532409.0,53631.0,231459.58,20717.0,112148.76,0.0,0.0,881.0,3998.07,1486317.0,2865849.35,422246.0,739806.58,6251.0,68856.02,6089301.0,27575902.73,0.0,0.0
1207,"2023-11-01","Foreign Banks","Barclays Bank",0.0,0.0,0.0,0.0,1.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,357.83,6.0,5.85,0.0,0.0,401.0,3622.6,0.0,0.0
1208,"2023-11-01","Private Sector Banks","CSB Bank",498.0,51.0,0.0,0.0,9448.0,0.0,48585.0,895355.0,97819.0,444356.2,84793.0,864880.83,0.0,0.0,0.0,0.0,192650.0,381802.33,15990.0,48454.08,16.0,119.0,467273.0,2238241.45,6.0,3.8
1209,"2023-11-01","Public Sector Banks","Canara Bank",8140.0,4026.0,68053.0,13427.0,1.0,2654919.0,829561.0,56420528.0,925134.0,3316019.67,385089.0,1888638.18,0.0,0.0,83909.0,455535.75,7384746.0,18782545.24,1448851.0,4132141.65,3958.0,61951.68,34288108.0,160629104.7,879.0,699.28
1210,"2023-11-01","Small Finance Banks","Capital Small Finance Bank",174.0,2.0,0.0,0.0,0.0,0.0,0.0,277244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33144.0,121068.83,5938.0,20925.22,0.0,0.0,124995.0,734267.42,0.0,0.0
1211,"2023-11-01","Public Sector Banks","Central Bank of India",2857.0,964.0,2600.0,9254.0,5650.0,1093444.0,0.0,28858313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804416.0,4585415.6,300873.0,967095.97,0.0,0.0,9167335.0,43198988.61,6738.0,6930.75
1212,"2023-11-01","Foreign Banks","Citibank",0.0,0.0,0.0,0.0,0.0,0.0,178479.0,0.0,114337.0,701988.72,179012.0,2258396.15,0.0,0.0,593.0,4313.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,"2023-11-01","Private Sector Banks","City Union Bank",1114.0,540.0,6289.0,54525.0,0.0,64310.0,25519.0,2820581.0,52985.0,217400.05,18270.0,201359.96,0.0,0.0,535.0,2327.8,518072.0,1298455.76,65085.0,170738.22,0.0,0.0,2574375.0,13971753.17,0.0,0.0
1214,"2023-11-01","Foreign Banks","DBS Bank",424.0,484.0,549.0,104.0,0.0,4910.0,463595.0,2021315.0,413651.0,1866663.47,228610.0,1934413.35,0.0,0.0,3349.0,10245.0,294677.0,650590.05,108536.0,313357.99,0.0,0.0,895208.0,4494995.64,0.0,0.0
1215,"2023-11-01","Private Sector Banks","DCB Bank",411.0,5.0,8149.0,0.0,9773.0,0.0,0.0,767294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108629.0,314108.47,20399.0,94229.03,255.0,7999.36,345666.0,1462919.52,0.0,0.0
1216,"2023-11-01","Foreign Banks","Deutsche Bank",13.0,4.0,0.0,0.0,0.0,3.0,0.0,119383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35734.0,120056.62,15157.0,57609.27,0.0,0.0,38447.0,229866.72,0.0,0.0
1217,"2023-11-01","Private Sector Banks","Dhanlaxmi Bank",235.0,41.0,1569.0,0.0,0.0,31409.0,10621.0,549536.0,22023.0,52760.69,6123.0,23353.87,1.0,115.29,225.0,765.9,182702.0,330879.21,10577.0,27211.29,0.0,0.0,468219.0,2014960.58,0.0,0.0
1218,"2023-11-01","Small Finance Banks","ESAF Small Finance Bank",593.0,2.0,0.0,2521.0,0.0,0.0,0.0,5414652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187714.0,296959.77,14744.0,35538.48,0.0,0.0,1015219.0,5050863.55,19.0,9.4
1219,"2023-11-01","Small Finance Banks","Equitas Small Finance Bank",359.0,3.0,25645.0,302.0,62621.0,0.0,0.0,2299201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161634.0,349057.27,42167.0,178945.93,0.0,0.0,2974213.0,8636021.57,0.0,0.0
1220,"2023-11-01","Private Sector Banks","Federal Bank",1626.0,303.0,19161.0,934.0,9598.0,4636493.0,791267.0,13337114.0,1443432.0,4624857.94,1408359.0,8637206.97,0.0,0.0,3886.0,18237.8,3598724.0,7753095.44,1410619.0,5001912.31,2534.0,33326.25,8465715.0,41686100.07,169.0,164.64
1221,"2023-11-01","Small Finance Banks","Fincare Small Finance Bank",170.0,0.0,0.0,436.0,0.0,46699.0,0.0,5295272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41520.0,58115.84,8394.0,26010.06,0.0,0.0,916452.0,4520536.19,0.0,0.0
1222,"2023-11-01","Payment Banks","Fino Payments Bank",0.0,0.0,0.0,399550.0,0.0,17612.0,0.0,8289039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164967.0,332935.11,8935.0,11150.67,0.0,0.0,2196063.0,7200507.88,167.0,103.31
1223,"2023-11-01","Private Sector Banks","HDFC Bank",11237.0,9451.0,1519857.0,4574.0,1917259.0,0.0,19512140.0,52959912.0,46604833.0,161055970.0,29847723.0,259437228.1,0.0,0.0,190200.0,1157356.27,14835196.0,50246084.36,9389527.0,35090626.95,91800.0,1278536.77,40968130.0,258865444.4,8310.0,8238.76
1224,"2023-11-01","Foreign Banks","HSBC",46.0,28.0,0.0,0.0,0.0,0.0,629851.0,670484.0,781371.0,3021145.6,1061503.0,5382974.25,0.0,0.0,1708.0,12606.68,255879.0,1047989.97,0.0,0.0,0.0,0.0,242471.0,1426736.98,0.0,0.0
1225,"2023-11-01","Private Sector Banks","ICICI Bank",9794.0,7165.0,1530987.0,9896.0,579681.0,3345289.0,16206426.0,32501109.0,19620347.0,85782288.17,36660885.0,191943998.6,36.0,2487.24,59127.0,282625.3,9469617.0,33381476.74,3773803.0,19918221.52,20616.0,210108.45,19546695.0,134335095.9,1.0,0.5
1226,"2023-11-01","Private Sector Banks","IDBI Bank",2273.0,1040.0,21629.0,121.0,10456.0,281004.0,33806.0,11647059.0,73807.0,270832.31,47637.0,176520.51,0.0,0.0,400.0,2232.59,1588391.0,3865189.11,293768.0,850357.63,0.0,0.0,5921335.0,30100026.48,372.0,357.95
1227,"2023-11-01","Private Sector Banks","IDFC First Bank",813.0,311.0,40665.0,11161.0,0.0,38079.0,2116838.0,6656381.0,3377127.0,11409548.4,2015722.0,13698102.18,0.0,0.0,25638.0,108224.5,832571.0,2490684.77,304118.0,3161304.95,0.0,0.0,4278512.0,21340872.0,0.0,0.0
1228,"2023-11-01","Payment Banks","India Post Payments Bank",0.0,0.0,0.0,236945.0,0.0,574290.0,0.0,13587491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339820.0,106602.79,0.0,0.0,0.0,0.0,0.0,0.0
1229,"2023-11-01","Public Sector Banks","Indian Bank",4296.0,590.0,22679.0,10835.0,0.0,3548847.0,184416.0,33303082.0,135941.0,567138.28,69299.0,526831.36,0.0,0.0,3888.0,27960.12,4068324.0,9116712.81,1146212.0,2300083.1,3334.0,53283.05,21484201.0,99714323.09,15580.0,15498.75
1230,"2023-11-01","Public Sector Banks","Indian Overseas Bank",2787.0,730.0,0.0,0.0,0.0,315044.0,84957.0,18359700.0,74714.0,216742.33,21989.0,74712.77,0.0,0.0,2498.0,12362.08,2776905.0,6077379.62,617395.0,1289591.78,0.0,0.0,12068356.0,51229665.31,0.0,0.0
1231,"2023-11-01","Private Sector Banks","IndusInd Bank",1779.0,1153.0,215002.0,146.0,59197.0,3717013.0,2659808.0,9216472.0,3857753.0,20188065.72,2489789.0,60648313.79,0.0,0.0,25137.0,130722.45,1015087.0,2916980.31,639478.0,3475623.55,921.0,57007.39,4144529.0,28598236.09,0.0,0.0
1232,"2023-11-01","Private Sector Banks","Jammu & Kashmir Bank",932.0,629.0,13077.0,942.0,0.0,333002.0,110095.0,4155962.0,182151.0,1434123.69,104208.0,376434.63,0.0,0.0,7973.0,33468.13,1458301.0,2997214.56,1356983.0,688583.99,0.0,0.0,5678204.0,30963966.19,1.0,0.1
1233,"2023-11-01","Small Finance Banks","Jana Small Finance Bank",59.0,2.0,0.0,162.0,0.0,495276.0,0.0,3048414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48896.0,98179.19,7429.0,19638.73,0.0,0.0,405703.0,2145602.11,0.0,0.0
1234,"2023-11-01","Payment Banks","Jio Payments Bank",0.0,0.0,0.0,0.0,0.0,15913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,"2023-11-01","Private Sector Banks","Karnataka Bank",900.0,585.0,9789.0,0.0,0.0,69678.0,0.0,5061984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943948.0,1904777.8,96471.0,250227.59,0.0,0.0,3953392.0,18407947.95,0.0,0.0
1236,"2023-11-01","Private Sector Banks","Karur Vysya Bank",1447.0,810.0,8733.0,0.0,0.0,30834.0,10743.0,4604230.0,31019.0,197434.0,9699.0,121635.53,0.0,0.0,804.0,6448.7,1293446.0,3163016.25,213915.0,773329.54,0.0,939.4,4480076.0,21934842.02,0.0,0.0
1237,"2023-11-01","Private Sector Banks","Kotak Mahindra Bank",1700.0,1497.0,87125.0,13886.0,96347.0,506637.0,5666441.0,31786794.0,7752409.0,26199940.0,4415267.0,37410901.56,0.0,0.0,39466.0,175476.9,2952273.0,7320101.44,2084189.0,5885790.51,0.0,0.0,13200498.0,57813410.63,0.0,0.0
1238,"2023-11-01","Payment Banks","NSDL Payments Bank",0.0,0.0,190.0,477224.0,0.0,0.0,0.0,783865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.0,1230.91,28295.0,21432.96,0.0,0.0,8551.0,39343.17,0.0,0.0
1239,"2023-11-01","Private Sector Banks","Nainital Bank",0.0,0.0,0.0,0.0,0.0,0.0,0.0,232985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19610.0,41974.97,9049.0,22976.23,0.0,0.0,81460.0,395579.34,20.0,15.5
1240,"2023-11-01","Small Finance Banks","North East Small Finance Bank",13.0,1.0,0.0,0.0,0.0,0.0,0.0,405842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6451.0,8427.37,0.0,0.0,0.0,0.0,45447.0,198682.7,0.0,0.0
1241,"2023-11-01","Payment Banks","Paytm Payments Bank",1.0,10.0,688151.0,0.0,0.0,34535520.0,0.0,32249647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248727.0,375783.17,745934.0,1482727.25,0.0,0.0,1163249.0,5197248.65,0.0,0.0
1242,"2023-11-01","Public Sector Banks","Punjab & Sind Bank",899.0,26.0,559.0,190.0,706.0,96681.0,0.0,4049859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527727.0,1343572.22,84841.0,321428.91,0.0,0.0,1572971.0,7649054.5,0.0,0.0
1243,"2023-11-01","Public Sector Banks","Punjab National Bank",8138.0,4467.0,40562.0,11265.0,659214.0,492677.0,467584.0,40106166.0,559235.0,2306107.83,255800.0,1159095.94,3.0,125.45,7699.0,22376.33,5480788.0,14620658.95,2042236.0,4663204.17,0.0,0.0,28028244.0,142590538.0,0.0,0.0
1244,"2023-11-01","Private Sector Banks","RBL Bank",371.0,37.0,937659.0,0.0,47498.0,104867.0,4944182.0,1447901.0,7130376.0,33872955.9,3073571.0,34005116.6,0.0,0.0,41099.0,150049.86,218453.0,608335.47,102167.0,699051.12,80.0,4085.15,722131.0,3545313.5,0.0,0.0
1245,"2023-11-01","Foreign Banks","SBM Bank India",0.0,0.0,0.0,2163.0,0.0,0.0,946146.0,740025.0,330172.0,429708.15,554060.0,862858.63,0.0,0.0,1787.0,5144.57,12274.0,39305.52,12347.0,38151.89,0.0,0.0,163979.0,296836.2,0.0,0.0
1246,"2023-11-01","Small Finance Banks","Shivalik Small Finance Bank",27.0,0.0,0.0,0.0,0.0,0.0,0.0,83364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4736.0,12250.18,4118.0,16069.53,0.0,0.0,34695.0,186555.2,0.0,0.0
1247,"2023-11-01","Private Sector Banks","South Indian Bank",893.0,419.0,16267.0,0.0,8529.0,86747.0,361531.0,3799093.0,726643.0,2570055.21,680089.0,4829728.93,0.0,0.0,0.0,0.0,1245499.0,2694763.53,201587.0,784989.37,0.0,0.0,3028009.0,14112624.95,0.0,0.0
1248,"2023-11-01","Foreign Banks","Standard Chartered Bank",102.0,64.0,0.0,0.0,0.0,0.0,1027563.0,1108599.0,1361575.0,4747136.89,1332951.0,6136184.64,0.0,0.0,2363.0,14726.39,632678.0,1788502.6,71193.0,436063.33,29.0,351.69,771354.0,3914859.41,0.0,0.0
1249,"2023-11-01","Public Sector Banks","State Bank of India",25545.0,39338.0,1248729.0,54594.0,836027.0,3266716.0,18251184.0,245706873.0,27126972.0,101552543.1,23061303.0,212523183.5,0.0,0.0,128217.0,515498.51,39879371.0,98337750.13,10428419.0,25487003.49,1280.0,18055.81,179218098.0,921203945.5,25709.0,24372.41
1250,"2023-11-01","Small Finance Banks","Suryoday Small Finance Bank",0.0,0.0,0.0,67.0,0.0,0.0,0.0,709978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34367.0,41555.01,698.0,2229.68,0.0,0.0,327721.0,1031113.01,0.0,0.0
1251,"2023-11-01","Private Sector Banks","Tamilnad Mercantile Bank",491.0,662.0,1980.0,0.0,0.0,114238.0,32575.0,2297510.0,44900.0,199572.48,16157.0,106768.69,0.0,0.0,1912.0,7828.43,393838.0,1012525.25,59241.0,140799.4,89.0,252.75,4995579.0,21387563.9,0.0,0.0
1252,"2023-11-01","Public Sector Banks","UCO Bank",2245.0,227.0,11064.0,3568.0,772.0,925845.0,0.0,12803771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462730.0,3530420.47,293002.0,816644.32,800.0,14296.07,6957989.0,32051792.44,638.0,606.9
1253,"2023-11-01","Small Finance Banks","Ujjivan Small Finance Bank",561.0,4.0,0.0,0.0,0.0,550110.0,0.0,9781933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218693.0,396100.46,79803.0,224523.76,0.0,0.0,3280596.0,14074616.91,37.0,33.1
1254,"2023-11-01","Public Sector Banks","Union Bank of India",7838.0,2239.0,40298.0,8016.0,219418.0,280946.0,791750.0,53584901.0,820044.0,3450382.97,1146523.0,2903489.81,0.0,0.0,23963.0,124270.82,5873090.0,12497573.97,2826728.0,5786460.9,2489.0,9524.82,44223755.0,142928649.6,8859.0,8602.17
1255,"2023-11-01","Small Finance Banks","Unity Small Finance Bank",231.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,2.0,0.64,0.0,0.0,32.0,42.9,0.0,0.0
1256,"2023-11-01","Small Finance Banks","Utkarsh Small Finance Bank",309.0,7.0,0.0,568.0,0.0,32138.0,135.0,1782192.0,96.0,357.75,49.0,192.08,0.0,0.0,1.0,8.0,35657.0,77148.57,11868.0,23884.71,21.0,175.93,358510.0,1544445.17,0.0,0.0
1257,"2023-11-01","Foreign Banks","Woori Bank",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2988.0,10650.51,1104.0,4105.18,0.0,0.0,864.0,6302.6,0.0,0.0
1258,"2023-11-01","Private Sector Banks","Yes Bank",1112.0,169.0,74492.0,90194.0,267829.0,166700564.0,1751652.0,5074514.0,3225686.0,9989918.63,933625.0,10451041.38,0.0,0.0,18065.0,85347.1,836006.0,2224365.81,248565.0,1049579.53,65.0,1159.3,3127933.0,14669392.77,236.0,235.5
1259,"2023-12-01","Small Finance Banks","AU Small Finance Bank",493.0,2.0,0.0,394.0,0.0,1127134.0,828168.0,2875390.0,997908.0,5827548.24,1465810.0,11830607.68,1044.0,1022.36,5310.0,31161.5,204275.0,542037.31,292719.0,1275995.44,238.0,3519.96,1061806.0,7054067.7,242.0,244.4
1260,"2023-12-01","Payment Banks","Airtel Payments Bank",0.0,0.0,0.0,110008.0,0.0,3396101.0,0.0,7671834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8418.0,13128.3,163876.0,228704.65,0.0,0.0,73384.0,328080.17,0.0,0.0
1261,"2023-12-01","Foreign Banks","American Express",0.0,0.0,52577.0,0.0,0.0,0.0,1357137.0,0.0,1386795.0,11263078.18,3427748.0,30746390.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,"2023-12-01","Private Sector Banks","Axis Bank",6113.0,9793.0,1615668.0,728.0,718305.0,75282845.0,13584295.0,34454156.0,27669825.0,81240596.98,22543667.0,109312373.7,0.0,0.0,80870.0,365046.73,6895072.0,19926077.19,3006442.0,15171873.12,14885.0,380682.63,19942228.0,126223003.7,0.0,0.0
1263,"2023-12-01","Private Sector Banks","Bandhan Bank",433.0,5.0,51879.0,0.0,0.0,0.0,0.0,5877680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313847.0,920514.47,123936.0,426822.24,0.0,0.0,2353387.0,12840987.07,2587.0,2622.6
1264,"2023-12-01","Foreign Banks","Bank of America",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,"2023-12-01","Foreign Banks","Bank of Bahrain and Kuwait",2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,5447.21,122.0,3600.61,0.0,0.0,1624.0,8559.3,0.0,0.0
1266,"2023-12-01","Public Sector Banks","Bank of Baroda",8422.0,2608.0,34954.0,45176.0,11607.0,1498835.0,2243917.0,93535911.0,2418208.0,8449987.05,2461672.0,15357782.85,0.0,0.0,17671.0,83630.6,4538853.0,10012345.29,800551.0,3440481.76,16.0,32.85,24940155.0,119582986.0,455.0,456.38
1267,"2023-12-01","Public Sector Banks","Bank of India",5327.0,2901.0,43486.0,17963.0,0.0,990639.0,73371.0,47055120.0,149982.0,563973.73,64101.0,292189.9,0.0,0.0,9994.0,61478.65,3181920.0,6336630.07,1010354.0,1746767.06,0.0,0.0,16734877.0,68012073.74,2662.0,2658.02
1268,"2023-12-01","Public Sector Banks","Bank of Maharashtra",1973.0,352.0,1780.0,1918.0,355014.0,1226972.0,33030.0,13567181.0,50653.0,212928.04,20998.0,119730.0,0.0,0.0,910.0,4286.0,1431653.0,2432141.2,420645.0,757734.59,6594.0,72861.67,6116722.0,26625077.58,0.0,0.0
1269,"2023-12-01","Foreign Banks","Barclays Bank",0.0,0.0,0.0,0.0,1.0,0.0,0.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,179.85,17.0,129.82,0.0,0.0,391.0,3600.2,0.0,0.0
1270,"2023-12-01","Private Sector Banks","CSB Bank",519.0,51.0,0.0,0.0,9888.0,0.0,57482.0,889375.0,108239.0,457927.9,100699.0,1012231.75,0.0,0.0,0.0,0.0,218582.0,436515.8,17273.0,53351.8,0.0,0.0,478537.0,2281125.7,5.0,3.6
1271,"2023-12-01","Public Sector Banks","Canara Bank",8125.0,3995.0,70045.0,13427.0,1.0,1968426.0,876575.0,57060996.0,990576.0,3466917.16,430261.0,2145012.19,0.0,0.0,91151.0,496390.5,7226370.0,17734528.45,1415578.0,4534296.75,3981.0,62322.53,33924966.0,159020573.1,841.0,659.0
1272,"2023-12-01","Small Finance Banks","Capital Small Finance Bank",175.0,2.0,0.0,0.0,0.0,0.0,0.0,266402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30326.0,97562.08,5905.0,21223.91,0.0,0.0,120623.0,692428.63,0.0,0.0
1273,"2023-12-01","Public Sector Banks","Central Bank of India",2857.0,1005.0,2698.0,9254.0,5714.0,1177046.0,0.0,29324324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750370.0,4130307.75,295834.0,1049401.1,0.0,0.0,8938619.0,41286695.07,4895.0,5043.59
